id;name;geoid;geoname;value;datetime
10205;Generación medida solar Sevilla;27;Sevilla;18086.682;2023-06-17T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15878.379;2023-06-18T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15215.594;2023-06-19T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12199.058;2023-06-20T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15509.088;2023-06-21T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18896.323;2023-06-22T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;19356.159;2023-06-23T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18048.837;2023-06-24T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16582.689;2023-06-25T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18094.86;2023-06-26T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16581.7;2023-06-27T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12853.446;2023-06-28T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15565.07;2023-06-29T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17507.622;2023-06-30T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16505.182;2023-07-01T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16103.756;2023-07-02T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18803.164;2023-07-03T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18685.399;2023-07-04T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16950.617;2023-07-05T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18716.023;2023-07-06T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;19308.084;2023-07-07T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;19215.278;2023-07-08T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18705.099;2023-07-09T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16050.651;2023-07-10T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15944.375;2023-07-11T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18046.375;2023-07-12T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18727.515;2023-07-13T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18204.239;2023-07-14T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18147.526;2023-07-15T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16965.919;2023-07-16T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16245.018;2023-07-17T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;11663.86;2023-07-18T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12864.308;2023-07-19T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16708.17;2023-07-20T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18477.349;2023-07-21T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18211.093;2023-07-22T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13747.69;2023-07-23T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17737.18;2023-07-24T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;19020.571;2023-07-25T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18617.305;2023-07-26T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17396.406;2023-07-27T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18611.496;2023-07-28T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18291.338;2023-07-29T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17380.813;2023-07-30T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18427.573;2023-07-31T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18397.751;2023-08-01T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;18131.14;2023-08-02T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17595.544;2023-08-03T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17266.513;2023-08-04T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17680.486;2023-08-05T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16077.099;2023-08-06T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15076.822;2023-08-07T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12331.195;2023-08-08T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;9496.949;2023-08-09T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12184.524;2023-08-10T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;16915.935;2023-08-11T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17111.581;2023-08-12T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;17793.723;2023-08-13T00:00:00+02:00
