id;name;geoid;geoname;value;datetime
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;34074.857;2023-07-08T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;34722.536;2023-07-09T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;49596.95;2023-07-10T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;52144.852;2023-07-11T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;68961.564;2023-07-12T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;66355.057;2023-07-13T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;47819.755;2023-07-14T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;46223.29;2023-07-15T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;48961.091;2023-07-16T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37955.698;2023-07-17T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;40538.554;2023-07-18T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;56842.141;2023-07-19T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;55814.271;2023-07-20T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;81075.74;2023-07-21T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;40925.958;2023-07-22T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;33715.616;2023-07-23T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;58781.222;2023-07-24T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;73828.387;2023-07-25T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;50149.48;2023-07-26T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;41771.271;2023-07-27T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37293.46;2023-07-28T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;40264.335;2023-07-29T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;55693.459;2023-07-30T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;45235.683;2023-07-31T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;61487.85;2023-08-01T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;30791.343;2023-08-02T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;72403.335;2023-08-03T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;64954.656;2023-08-04T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;65684.78;2023-08-05T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;71642.448;2023-08-06T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;38432.935;2023-08-07T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;25099.487;2023-08-08T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;33220.493;2023-08-09T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;57801.546;2023-08-10T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;44476.862;2023-08-11T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;33704.688;2023-08-12T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;35437.841;2023-08-13T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;39352.053;2023-08-14T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;34895.049;2023-08-15T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37748.807;2023-08-16T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;36090.534;2023-08-17T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;31827.287;2023-08-18T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;34567.085;2023-08-19T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;33415.543;2023-08-20T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;42299.775;2023-08-21T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37537.485;2023-08-22T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;36647.683;2023-08-23T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;41432.922;2023-08-24T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;49825.574;2023-08-25T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;50536.987;2023-08-26T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;68344.475;2023-08-27T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;67894.045;2023-08-28T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;65333.856;2023-08-29T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;59823.356;2023-08-30T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;39214.588;2023-08-31T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;46668.089;2023-09-01T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;27108.329;2023-09-02T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;30963.077;2023-09-03T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;55390.738;2023-09-04T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;30733.738;2023-09-05T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;40168.134;2023-09-06T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;36636.904;2023-09-07T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;40039.958;2023-09-08T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;35601.135;2023-09-09T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;26685.699;2023-09-10T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;23899.13;2023-09-11T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37294.722;2023-09-12T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;53909.714;2023-09-13T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;34088.542;2023-09-14T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;33395.49;2023-09-15T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;32039.675;2023-09-16T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;30513.098;2023-09-17T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;29360.209;2023-09-18T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;39308.746;2023-09-19T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;27887.654;2023-09-20T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37725.5;2023-09-21T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;35195.597;2023-09-22T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;37028.282;2023-09-23T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;19091.55;2023-09-24T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;32315.695;2023-09-25T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;27935.17;2023-09-26T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;25643.432;2023-09-27T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;29596.654;2023-09-28T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;29622.819;2023-09-29T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;26733.513;2023-09-30T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;24989.496;2023-10-01T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;32452.823;2023-10-02T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;43379.965;2023-10-03T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;31305.978;2023-10-04T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;28319.312;2023-10-05T00:00:00+02:00
10195;Generación medida total tipo producción Zaragoza;39;Zaragoza;25291.666;2023-10-06T00:00:00+02:00
